STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,so_eur,Standard output in Euros,crops,Crops,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,TOTAL,Total,ARA,Arable land,HA,Hectare,DK,Denmark,2007,,2452090,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,TOTAL,Total,ARA,Arable land,HA,Hectare,DK,Denmark,2010,,2419290,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,TOTAL,Total,ARA,Arable land,HA,Hectare,DK,Denmark,2013,,2397230,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,TOTAL,Total,ARA,Arable land,HA,Hectare,DK,Denmark,2016,,2361200,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,TOTAL,Total,ARA,Arable land,HA,Hectare,DK,Denmark,2020,,2373420,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,TOTAL,Total,ARA,Arable land,HA,Hectare,DK,Denmark,2023,,2358910,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,TOTAL,Total,ARA,Arable land,HA,Hectare,EE,Estonia,2005,,584410,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,TOTAL,Total,ARA,Arable land,HA,Hectare,EE,Estonia,2007,,626950,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,TOTAL,Total,ARA,Arable land,HA,Hectare,EE,Estonia,2010,,640040,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,TOTAL,Total,ARA,Arable land,HA,Hectare,EE,Estonia,2013,,628310,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,TOTAL,Total,ARA,Arable land,HA,Hectare,EE,Estonia,2016,,686550,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,TOTAL,Total,ARA,Arable land,HA,Hectare,EE,Estonia,2020,,692860,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,TOTAL,Total,ARA,Arable land,HA,Hectare,EE,Estonia,2023,,707190,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,TOTAL,Total,ARA,Arable land,HA,Hectare,EL,Greece,2005,,2057980,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,TOTAL,Total,ARA,Arable land,HA,Hectare,EL,Greece,2007,,2118620,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,TOTAL,Total,ARA,Arable land,HA,Hectare,EL,Greece,2010,,1767900,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,TOTAL,Total,ARA,Arable land,HA,Hectare,EL,Greece,2013,,1816800,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,TOTAL,Total,ARA,Arable land,HA,Hectare,EL,Greece,2016,,1762260,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,TOTAL,Total,ARA,Arable land,HA,Hectare,EL,Greece,2020,,1501060,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,TOTAL,Total,ARA,Arable land,HA,Hectare,EL,Greece,2023,,1395470,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,TOTAL,Total,ARA,Arable land,HA,Hectare,ES,Spain,2005,,11937250,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,TOTAL,Total,ARA,Arable land,HA,Hectare,ES,Spain,2007,,11882970,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,TOTAL,Total,ARA,Arable land,HA,Hectare,ES,Spain,2010,,11286010,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,TOTAL,Total,ARA,Arable land,HA,Hectare,ES,Spain,2013,,11294620,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,TOTAL,Total,ARA,Arable land,HA,Hectare,ES,Spain,2016,,11462910,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,TOTAL,Total,ARA,Arable land,HA,Hectare,ES,Spain,2020,,11714690,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,TOTAL,Total,ARA,Arable land,HA,Hectare,ES,Spain,2023,,11545770,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,TOTAL,Total,ARA,Arable land,HA,Hectare,EU,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2005,,93327500,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,TOTAL,Total,ARA,Arable land,HA,Hectare,EU,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2007,,104326950,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,TOTAL,Total,ARA,Arable land,HA,Hectare,EU,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2010,,103027380,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,TOTAL,Total,ARA,Arable land,HA,Hectare,EU,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2013,,104202210,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,TOTAL,Total,ARA,Arable land,HA,Hectare,EU,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2016,,103106110,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,TOTAL,Total,ARA,Arable land,HA,Hectare,EU,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2020,,98093810,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,TOTAL,Total,ARA,Arable land,HA,Hectare,EU,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2023,,97670400,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,TOTAL,Total,ARA,Arable land,HA,Hectare,EU27_2020,European Union - 27 countries (from 2020),2007,,99068370,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,TOTAL,Total,ARA,Arable land,HA,Hectare,EU27_2020,European Union - 27 countries (from 2020),2010,,97977100,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,TOTAL,Total,ARA,Arable land,HA,Hectare,EU27_2020,European Union - 27 countries (from 2020),2013,,97933440,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,TOTAL,Total,ARA,Arable land,HA,Hectare,EU27_2020,European Union - 27 countries (from 2020),2016,,97078760,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,TOTAL,Total,ARA,Arable land,HA,Hectare,EU27_2020,European Union - 27 countries (from 2020),2020,,98093810,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,TOTAL,Total,ARA,Arable land,HA,Hectare,EU27_2020,European Union - 27 countries (from 2020),2023,,97670400,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,TOTAL,Total,ARA,Arable land,HA,Hectare,FI,Finland,2005,,2233150,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,TOTAL,Total,ARA,Arable land,HA,Hectare,FI,Finland,2007,,2248060,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,TOTAL,Total,ARA,Arable land,HA,Hectare,FI,Finland,2010,,2253450,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,TOTAL,Total,ARA,Arable land,HA,Hectare,FI,Finland,2013,,2223230,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,TOTAL,Total,ARA,Arable land,HA,Hectare,FI,Finland,2016,,2164960,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,TOTAL,Total,ARA,Arable land,HA,Hectare,FI,Finland,2020,,2255680,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,TOTAL,Total,ARA,Arable land,HA,Hectare,FI,Finland,2023,,2246610,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,TOTAL,Total,ARA,Arable land,HA,Hectare,FR,France,2005,,18338950,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,TOTAL,Total,ARA,Arable land,HA,Hectare,FR,France,2007,,18301980,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,TOTAL,Total,ARA,Arable land,HA,Hectare,FR,France,2010,,18386080,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,TOTAL,Total,ARA,Arable land,HA,Hectare,FR,France,2013,,18466200,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,TOTAL,Total,ARA,Arable land,HA,Hectare,FR,France,2016,,18249970,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,TOTAL,Total,ARA,Arable land,HA,Hectare,FR,France,2020,,17039400,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,TOTAL,Total,ARA,Arable land,HA,Hectare,FR,France,2023,,16967040,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,TOTAL,Total,ARA,Arable land,HA,Hectare,HR,Croatia,2007,,744690,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,TOTAL,Total,ARA,Arable land,HA,Hectare,HR,Croatia,2010,,895230,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,TOTAL,Total,ARA,Arable land,HA,Hectare,HR,Croatia,2013,,878430,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,TOTAL,Total,ARA,Arable land,HA,Hectare,HR,Croatia,2016,,881620,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,TOTAL,Total,ARA,Arable land,HA,Hectare,HR,Croatia,2020,,887960,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,TOTAL,Total,ARA,Arable land,HA,Hectare,HR,Croatia,2023,,888150,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,TOTAL,Total,ARA,Arable land,HA,Hectare,HU,Hungary,2005,,3606600,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,TOTAL,Total,ARA,Arable land,HA,Hectare,HU,Hungary,2007,,3552600,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,TOTAL,Total,ARA,Arable land,HA,Hectare,HU,Hungary,2010,,3796920,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,TOTAL,Total,ARA,Arable land,HA,Hectare,HU,Hungary,2013,,3800820,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,TOTAL,Total,ARA,Arable land,HA,Hectare,HU,Hungary,2016,,3821830,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,TOTAL,Total,ARA,Arable land,HA,Hectare,HU,Hungary,2020,,4027970,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,TOTAL,Total,ARA,Arable land,HA,Hectare,HU,Hungary,2023,,4145990,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,TOTAL,Total,ARA,Arable land,HA,Hectare,IE,Ireland,2005,,1152400,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,TOTAL,Total,ARA,Arable land,HA,Hectare,IE,Ireland,2007,,1007580,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,TOTAL,Total,ARA,Arable land,HA,Hectare,IE,Ireland,2010,,1011700,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,TOTAL,Total,ARA,Arable land,HA,Hectare,IE,Ireland,2013,,1041970,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,TOTAL,Total,ARA,Arable land,HA,Hectare,IE,Ireland,2016,,458290,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,TOTAL,Total,ARA,Arable land,HA,Hectare,IE,Ireland,2020,,1209770,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,TOTAL,Total,ARA,Arable land,HA,Hectare,IE,Ireland,2023,,1339440,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,TOTAL,Total,ARA,Arable land,HA,Hectare,IS,Iceland,2010,,34000,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,TOTAL,Total,ARA,Arable land,HA,Hectare,IS,Iceland,2020,,3670,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,TOTAL,Total,ARA,Arable land,HA,Hectare,IT,Italy,2005,,7040400,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,TOTAL,Total,ARA,Arable land,HA,Hectare,IT,Italy,2007,,6938830,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,TOTAL,Total,ARA,Arable land,HA,Hectare,IT,Italy,2010,,7009310,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,TOTAL,Total,ARA,Arable land,HA,Hectare,IT,Italy,2013,,6728360,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,TOTAL,Total,ARA,Arable land,HA,Hectare,IT,Italy,2016,,7145040,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,TOTAL,Total,ARA,Arable land,HA,Hectare,IT,Italy,2020,,7197650,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,TOTAL,Total,ARA,Arable land,HA,Hectare,IT,Italy,2023,,7097310,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,TOTAL,Total,ARA,Arable land,HA,Hectare,LT,Lithuania,2005,,1872930,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,TOTAL,Total,ARA,Arable land,HA,Hectare,LT,Lithuania,2007,,1809380,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,TOTAL,Total,ARA,Arable land,HA,Hectare,LT,Lithuania,2010,,2115130,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,TOTAL,Total,ARA,Arable land,HA,Hectare,LT,Lithuania,2013,,2277830,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,TOTAL,Total,ARA,Arable land,HA,Hectare,LT,Lithuania,2016,,2130250,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,TOTAL,Total,ARA,Arable land,HA,Hectare,LT,Lithuania,2020,,2237320,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,TOTAL,Total,ARA,Arable land,HA,Hectare,LT,Lithuania,2023,,2280110,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,TOTAL,Total,ARA,Arable land,HA,Hectare,LU,Luxembourg,2005,,60050,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,TOTAL,Total,ARA,Arable land,HA,Hectare,LU,Luxembourg,2007,,61070,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,TOTAL,Total,ARA,Arable land,HA,Hectare,LU,Luxembourg,2010,,62000,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,TOTAL,Total,ARA,Arable land,HA,Hectare,LU,Luxembourg,2013,,62600,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,TOTAL,Total,ARA,Arable land,HA,Hectare,LU,Luxembourg,2016,,61980,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,TOTAL,Total,ARA,Arable land,HA,Hectare,LU,Luxembourg,2020,,62310,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,TOTAL,Total,ARA,Arable land,HA,Hectare,LU,Luxembourg,2023,,61670,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,TOTAL,Total,ARA,Arable land,HA,Hectare,LV,Latvia,2005,,1075670,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,TOTAL,Total,ARA,Arable land,HA,Hectare,LV,Latvia,2007,,1110530,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,TOTAL,Total,ARA,Arable land,HA,Hectare,LV,Latvia,2010,,1119960,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,TOTAL,Total,ARA,Arable land,HA,Hectare,LV,Latvia,2013,,1204150,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,TOTAL,Total,ARA,Arable land,HA,Hectare,LV,Latvia,2016,,1284650,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,TOTAL,Total,ARA,Arable land,HA,Hectare,LV,Latvia,2020,,1333290,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,TOTAL,Total,ARA,Arable land,HA,Hectare,LV,Latvia,2023,,1357240,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,TOTAL,Total,ARA,Arable land,HA,Hectare,ME,Montenegro,2010,,4050,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,TOTAL,Total,ARA,Arable land,HA,Hectare,MK,North Macedonia,2013,,236290,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,TOTAL,Total,ARA,Arable land,HA,Hectare,MT,Malta,2005,,8200,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,TOTAL,Total,ARA,Arable land,HA,Hectare,MT,Malta,2007,,8020,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,TOTAL,Total,ARA,Arable land,HA,Hectare,MT,Malta,2010,,9080,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,TOTAL,Total,ARA,Arable land,HA,Hectare,MT,Malta,2013,,8570,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,TOTAL,Total,ARA,Arable land,HA,Hectare,MT,Malta,2016,,9110,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,TOTAL,Total,ARA,Arable land,HA,Hectare,MT,Malta,2020,,7780,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,TOTAL,Total,ARA,Arable land,HA,Hectare,MT,Malta,2023,,7250,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,TOTAL,Total,ARA,Arable land,HA,Hectare,NL,Netherlands,2005,,1117040,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,TOTAL,Total,ARA,Arable land,HA,Hectare,NL,Netherlands,2007,,1059230,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,TOTAL,Total,ARA,Arable land,HA,Hectare,NL,Netherlands,2010,,1022070,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,TOTAL,Total,ARA,Arable land,HA,Hectare,NL,Netherlands,2013,,1037860,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,TOTAL,Total,ARA,Arable land,HA,Hectare,NL,Netherlands,2016,,1028170,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,TOTAL,Total,ARA,Arable land,HA,Hectare,NL,Netherlands,2020,,1008180,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,TOTAL,Total,ARA,Arable land,HA,Hectare,NL,Netherlands,2023,,1011890,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,TOTAL,Total,ARA,Arable land,HA,Hectare,NO,Norway,2005,,621730,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,TOTAL,Total,ARA,Arable land,HA,Hectare,NO,Norway,2007,,616640,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,TOTAL,Total,ARA,Arable land,HA,Hectare,NO,Norway,2010,,827050,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,TOTAL,Total,ARA,Arable land,HA,Hectare,NO,Norway,2013,,807780,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,TOTAL,Total,ARA,Arable land,HA,Hectare,NO,Norway,2016,,805110,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,TOTAL,Total,ARA,Arable land,HA,Hectare,NO,Norway,2020,,801360,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,TOTAL,Total,ARA,Arable land,HA,Hectare,PL,Poland,2005,,11308300,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,TOTAL,Total,ARA,Arable land,HA,Hectare,PL,Poland,2007,,11755780,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,TOTAL,Total,ARA,Arable land,HA,Hectare,PL,Poland,2010,,10797430,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,TOTAL,Total,ARA,Arable land,HA,Hectare,PL,Poland,2013,,10759570,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,TOTAL,Total,ARA,Arable land,HA,Hectare,PL,Poland,2016,,10805610,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,TOTAL,Total,ARA,Arable land,HA,Hectare,PL,Poland,2020,,11147160,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,TOTAL,Total,ARA,Arable land,HA,Hectare,PL,Poland,2023,,11173220,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,TOTAL,Total,ARA,Arable land,HA,Hectare,PT,Portugal,2005,,1240700,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,TOTAL,Total,ARA,Arable land,HA,Hectare,PT,Portugal,2007,,1077700,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,TOTAL,Total,ARA,Arable land,HA,Hectare,PT,Portugal,2010,,1173130,,,,,
