DATAFLOW,LAST UPDATE,freq,milkitem,dairyprod,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,France,2017,146.61,p,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,France,2018,115.83,p,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,France,2019,108.92,p,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,France,2020,129.24,p,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,France,2021,127.42,p,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,France,2022,118.72,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,France,2023,113.07,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,France,2024,110.95,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,France,2025,101.24,p,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Croatia,2016,,,C
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Croatia,2017,,,C
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Croatia,2018,0,n,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Croatia,2019,0,n,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Croatia,2020,0,n,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Croatia,2021,0,n,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Croatia,2022,0,n,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Croatia,2023,0,n,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Croatia,2024,0,n,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Croatia,2025,0,n,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Hungary,2017,0,n,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Hungary,2018,0,n,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Hungary,2019,0,n,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Hungary,2020,,,C
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Hungary,2021,,,C
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Hungary,2022,,,C
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Hungary,2023,0,n,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Hungary,2024,0,n,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Hungary,2025,0,n,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Ireland,2016,0,n,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Ireland,2017,0,n,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Ireland,2018,0,n,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Ireland,2019,0,n,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Ireland,2020,0,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Ireland,2021,0,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Ireland,2022,0,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Ireland,2023,0,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Ireland,2024,,,C
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Ireland,2025,,,C
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Iceland,2017,0.33,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Iceland,2018,0.34,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Iceland,2019,0.31,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Iceland,2020,0.29,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Iceland,2021,0.27,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Iceland,2022,0.39,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Iceland,2023,0.37,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Iceland,2024,0.36,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Iceland,2025,0.35,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Italy,2016,0,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Italy,2017,0,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Italy,2018,0,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Italy,2019,0,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Italy,2020,0,p,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Italy,2021,0,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Italy,2022,0,p,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Italy,2023,0,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Italy,2024,0,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Italy,2025,0,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Lithuania,2016,0.04,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Lithuania,2017,0,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Lithuania,2018,0.62,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Lithuania,2019,0.28,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Lithuania,2020,0.67,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Lithuania,2021,,,C
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Lithuania,2022,,,C
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Lithuania,2023,,,C
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Lithuania,2024,,,C
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Lithuania,2025,,,C
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Luxembourg,2016,0,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Luxembourg,2017,0,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Luxembourg,2018,0,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Luxembourg,2019,0,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Luxembourg,2020,0,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Luxembourg,2021,0,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Luxembourg,2022,0,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Luxembourg,2023,0,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Luxembourg,2024,0,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Luxembourg,2025,0,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Latvia,2016,,,C
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Latvia,2017,,,C
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Latvia,2018,,,C
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Latvia,2019,,,C
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Latvia,2020,,,C
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Latvia,2021,,,C
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Latvia,2022,,,C
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Latvia,2023,,,C
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Latvia,2024,,,C
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Latvia,2025,,,C
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Montenegro,2016,0,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Montenegro,2017,0,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Montenegro,2018,0,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Montenegro,2019,0,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Montenegro,2020,0,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Montenegro,2021,0,p,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Montenegro,2022,0,p,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Montenegro,2023,0,p,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Montenegro,2024,0,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Montenegro,2025,0,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,North Macedonia,2019,0,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,North Macedonia,2021,0,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,North Macedonia,2023,0,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,North Macedonia,2024,0,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,North Macedonia,2025,0,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Malta,2016,0,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Malta,2017,0,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Malta,2018,0,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Malta,2019,0,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Malta,2020,0,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Malta,2021,0,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Malta,2022,0,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Malta,2023,0,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Malta,2024,0,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Malta,2025,0,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Netherlands,2016,165.7,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Netherlands,2017,184.1,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Netherlands,2018,161.3,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Netherlands,2019,177.2,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Netherlands,2020,177.5,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Netherlands,2021,118.1,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Netherlands,2022,88.7,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Netherlands,2023,85.2,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Netherlands,2024,80.1,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Netherlands,2025,71.2,,
