DATAFLOW,LAST UPDATE,freq,agriprod,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Cheese,Tonne,North Macedonia,2016,33,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Cheese,Tonne,North Macedonia,2017,3,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Cheese,Tonne,Malta,2015,0,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Cheese,Tonne,Malta,2016,0,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Cheese,Tonne,Malta,2017,0,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Cheese,Tonne,Malta,2018,0,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Cheese,Tonne,Malta,2019,0,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Cheese,Tonne,Malta,2020,0,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Cheese,Tonne,Malta,2021,0,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Cheese,Tonne,Malta,2022,0,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Cheese,Tonne,Malta,2023,0,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Cheese,Tonne,Netherlands,2015,6384,e,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Cheese,Tonne,Netherlands,2016,7033,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Cheese,Tonne,Netherlands,2017,7992,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Cheese,Tonne,Netherlands,2018,9471,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Cheese,Tonne,Netherlands,2019,9728,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Cheese,Tonne,Netherlands,2020,10191,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Cheese,Tonne,Netherlands,2021,10767,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Cheese,Tonne,Netherlands,2022,10547,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Cheese,Tonne,Netherlands,2023,13414,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Cheese,Tonne,Netherlands,2024,12648,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Cheese,Tonne,Norway,2015,253,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Cheese,Tonne,Norway,2016,277,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Cheese,Tonne,Norway,2017,278,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Cheese,Tonne,Norway,2018,252,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Cheese,Tonne,Norway,2019,192,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Cheese,Tonne,Norway,2020,241,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Cheese,Tonne,Norway,2021,154,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Cheese,Tonne,Norway,2022,172,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Cheese,Tonne,Norway,2023,157,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Cheese,Tonne,Norway,2024,143,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Cheese,Tonne,Poland,2015,0,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Cheese,Tonne,Poland,2016,0,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Cheese,Tonne,Poland,2017,0,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Cheese,Tonne,Poland,2018,3,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Cheese,Tonne,Poland,2019,514,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Cheese,Tonne,Poland,2020,63,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Cheese,Tonne,Poland,2021,52,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Cheese,Tonne,Poland,2024,109,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Cheese,Tonne,Romania,2015,51,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Cheese,Tonne,Romania,2016,4016,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Cheese,Tonne,Romania,2018,121,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Cheese,Tonne,Romania,2019,14,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Cheese,Tonne,Romania,2020,18,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Cheese,Tonne,Romania,2021,359,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Cheese,Tonne,Romania,2022,237,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Cheese,Tonne,Romania,2023,114,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Cheese,Tonne,Romania,2024,92,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Cheese,Tonne,Serbia,2015,230,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Cheese,Tonne,Serbia,2016,201,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Cheese,Tonne,Serbia,2017,6,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Cheese,Tonne,Serbia,2018,8,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Cheese,Tonne,Serbia,2019,25,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Cheese,Tonne,Serbia,2020,28,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Cheese,Tonne,Serbia,2021,803,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Cheese,Tonne,Serbia,2022,0,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Cheese,Tonne,Serbia,2023,17,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Cheese,Tonne,Serbia,2024,74,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Cheese,Tonne,Sweden,2015,1536,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Cheese,Tonne,Sweden,2016,1223,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Cheese,Tonne,Sweden,2017,1661,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Cheese,Tonne,Sweden,2018,1600,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Cheese,Tonne,Sweden,2019,1430,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Cheese,Tonne,Sweden,2020,,,C
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Cheese,Tonne,Sweden,2021,,,C
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Cheese,Tonne,Sweden,2022,,,C
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Cheese,Tonne,Sweden,2023,,,C
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Cheese,Tonne,Sweden,2024,,,C
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Cheese,Tonne,Slovenia,2015,75,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Cheese,Tonne,Slovenia,2016,106,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Cheese,Tonne,Slovenia,2017,214,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Cheese,Tonne,Slovenia,2018,206,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Cheese,Tonne,Slovenia,2019,176,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Cheese,Tonne,Slovenia,2020,197,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Cheese,Tonne,Slovenia,2022,210,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Cheese,Tonne,Slovenia,2023,182,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Cheese,Tonne,Slovenia,2024,212,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Cheese,Tonne,Slovakia,2015,815,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Cheese,Tonne,Slovakia,2016,656,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Cheese,Tonne,Slovakia,2017,139,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Cheese,Tonne,Slovakia,2018,79,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Cheese,Tonne,Slovakia,2019,170,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Cheese,Tonne,Slovakia,2020,182,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Cheese,Tonne,Slovakia,2021,197,e,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Cheese,Tonne,Slovakia,2022,220,e,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Cheese,Tonne,Slovakia,2023,200,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Cheese,Tonne,Slovakia,2024,172,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Cheese,Tonne,Türkiye,2015,1,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Cheese,Tonne,Türkiye,2016,375,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Cheese,Tonne,Türkiye,2017,3,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Cheese,Tonne,Türkiye,2018,15,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Cheese,Tonne,United Kingdom,2015,13900,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Cheese,Tonne,United Kingdom,2016,15100,e,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Cheese,Tonne,United Kingdom,2017,15800,e,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Cheese,Tonne,United Kingdom,2018,18400,e,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Cheese,Tonne,United Kingdom,2019,18200,e,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Eggs for consumption,Thousand,Albania,2023,,,C
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Eggs for consumption,Thousand,Austria,2015,77697,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Eggs for consumption,Thousand,Austria,2016,105234.46,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Eggs for consumption,Thousand,Austria,2017,131733.49,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Eggs for consumption,Thousand,Austria,2018,137906.89,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Eggs for consumption,Thousand,Austria,2019,133483.08,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Eggs for consumption,Thousand,Austria,2020,137157.25,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Eggs for consumption,Thousand,Austria,2021,145671.58,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Eggs for consumption,Thousand,Austria,2022,138701.06,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Eggs for consumption,Thousand,Austria,2023,136428,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Eggs for consumption,Thousand,Austria,2024,141176,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Eggs for consumption,Thousand,Belgium,2016,97164.7,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Eggs for consumption,Thousand,Belgium,2017,121885.74,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Eggs for consumption,Thousand,Belgium,2018,227934.6,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Eggs for consumption,Thousand,Belgium,2019,250044.96,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Eggs for consumption,Thousand,Belgium,2020,251657.63,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Eggs for consumption,Thousand,Belgium,2021,268982.15,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Eggs for consumption,Thousand,Belgium,2022,225631.38,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Eggs for consumption,Thousand,Belgium,2023,221295.42,e,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Eggs for consumption,Thousand,Belgium,2024,244266.07,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Eggs for consumption,Thousand,Bulgaria,2015,0,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Eggs for consumption,Thousand,Bulgaria,2016,0,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Eggs for consumption,Thousand,Bulgaria,2017,0,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Eggs for consumption,Thousand,Bulgaria,2018,66.5,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Eggs for consumption,Thousand,Bulgaria,2019,216.86,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Eggs for consumption,Thousand,Bulgaria,2020,189,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Eggs for consumption,Thousand,Bulgaria,2021,249.81,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Eggs for consumption,Thousand,Bulgaria,2022,309,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Eggs for consumption,Thousand,Bulgaria,2023,364.73,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Eggs for consumption,Thousand,Bulgaria,2024,371.67,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Eggs for consumption,Thousand,Cyprus,2015,939,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Eggs for consumption,Thousand,Cyprus,2016,1491.55,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Eggs for consumption,Thousand,Cyprus,2017,2258.54,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Eggs for consumption,Thousand,Cyprus,2018,2615.42,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Eggs for consumption,Thousand,Cyprus,2019,3593.54,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Eggs for consumption,Thousand,Cyprus,2020,2649.61,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Eggs for consumption,Thousand,Cyprus,2021,2736.19,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Eggs for consumption,Thousand,Cyprus,2022,2447.71,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Eggs for consumption,Thousand,Cyprus,2023,2995,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Eggs for consumption,Thousand,Cyprus,2024,2823,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Eggs for consumption,Thousand,Czechia,2015,3366.2,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Eggs for consumption,Thousand,Czechia,2016,3346.86,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Eggs for consumption,Thousand,Czechia,2017,3661.55,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Eggs for consumption,Thousand,Czechia,2018,3406.55,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Eggs for consumption,Thousand,Czechia,2019,4656.75,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Eggs for consumption,Thousand,Czechia,2020,3705.23,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Eggs for consumption,Thousand,Czechia,2021,5334.02,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Eggs for consumption,Thousand,Czechia,2022,5638.35,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Eggs for consumption,Thousand,Czechia,2023,5605.1,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Eggs for consumption,Thousand,Czechia,2024,5602.64,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Eggs for consumption,Thousand,Germany,2021,2044171.82,e,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Eggs for consumption,Thousand,Germany,2022,2158090,e,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Eggs for consumption,Thousand,Germany,2023,2077635,e,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Eggs for consumption,Thousand,Germany,2024,2254374,e,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Eggs for consumption,Thousand,Denmark,2015,233391.25,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Eggs for consumption,Thousand,Denmark,2016,269863.33,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Eggs for consumption,Thousand,Denmark,2017,307949.52,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Eggs for consumption,Thousand,Denmark,2018,350275.41,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Eggs for consumption,Thousand,Denmark,2019,355725,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Eggs for consumption,Thousand,Denmark,2020,374443.68,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Eggs for consumption,Thousand,Denmark,2021,394682,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Eggs for consumption,Thousand,Denmark,2022,400380,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Eggs for consumption,Thousand,Denmark,2023,346462,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Eggs for consumption,Thousand,Denmark,2024,361809,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Eggs for consumption,Thousand,Estonia,2015,2456.29,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Eggs for consumption,Thousand,Estonia,2016,2808.04,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Eggs for consumption,Thousand,Estonia,2017,3417,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Eggs for consumption,Thousand,Estonia,2018,4288.84,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Eggs for consumption,Thousand,Estonia,2019,5814.14,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Eggs for consumption,Thousand,Estonia,2020,5428.48,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Eggs for consumption,Thousand,Estonia,2021,5678.75,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Eggs for consumption,Thousand,Estonia,2022,5870.15,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Eggs for consumption,Thousand,Estonia,2023,5568.86,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Eggs for consumption,Thousand,Estonia,2024,5433.55,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Eggs for consumption,Thousand,Greece,2015,13164.38,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Eggs for consumption,Thousand,Greece,2016,13140.25,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Eggs for consumption,Thousand,Greece,2017,14390.9,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Eggs for consumption,Thousand,Greece,2018,15539.85,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Eggs for consumption,Thousand,Greece,2019,17393.41,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Eggs for consumption,Thousand,Greece,2020,19208.49,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Eggs for consumption,Thousand,Greece,2021,19730.36,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Eggs for consumption,Thousand,Spain,2015,48292.35,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Eggs for consumption,Thousand,Spain,2016,46338.4,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Eggs for consumption,Thousand,Spain,2017,76140.27,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Eggs for consumption,Thousand,Spain,2018,124409.48,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Eggs for consumption,Thousand,Spain,2019,150104.24,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Eggs for consumption,Thousand,Spain,2020,183528.73,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Eggs for consumption,Thousand,Spain,2021,215384.75,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Eggs for consumption,Thousand,Spain,2022,149455.45,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Eggs for consumption,Thousand,Spain,2023,163051.91,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Eggs for consumption,Thousand,Spain,2024,159508.03,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Eggs for consumption,Thousand,Finland,2015,52176.85,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Eggs for consumption,Thousand,Finland,2016,55537.73,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Eggs for consumption,Thousand,Finland,2017,64730.17,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Eggs for consumption,Thousand,Finland,2018,77883.72,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Eggs for consumption,Thousand,Finland,2019,86623.87,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Eggs for consumption,Thousand,Finland,2020,86041.58,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Eggs for consumption,Thousand,Finland,2021,87500,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Eggs for consumption,Thousand,Finland,2022,104693,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Eggs for consumption,Thousand,Finland,2023,78667,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Eggs for consumption,Thousand,Finland,2024,85167,,
