STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,sex,Sex,wstatus,Labour force and employment status,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,T,Total,FLF_D_RFAM_HLD,Sole holder directly employed by the farm,AWU,Annual working unit (AWU),BG,Bulgaria,2010,,196010,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,T,Total,FLF_D_RFAM_HLD,Sole holder directly employed by the farm,AWU,Annual working unit (AWU),BG,Bulgaria,2013,,136260,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,T,Total,FLF_D_RFAM_HLD,Sole holder directly employed by the farm,AWU,Annual working unit (AWU),BG,Bulgaria,2016,,106790,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,T,Total,FLF_D_RFAM_HLD,Sole holder directly employed by the farm,AWU,Annual working unit (AWU),BG,Bulgaria,2020,,70220,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,T,Total,FLF_D_RFAM_HLD,Sole holder directly employed by the farm,AWU,Annual working unit (AWU),BG,Bulgaria,2023,,58860,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,T,Total,FLF_D_RFAM_HLD,Sole holder directly employed by the farm,AWU,Annual working unit (AWU),CH,Switzerland,2010,,40940,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,T,Total,FLF_D_RFAM_HLD,Sole holder directly employed by the farm,AWU,Annual working unit (AWU),CH,Switzerland,2016,,33270,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,T,Total,FLF_D_RFAM_HLD,Sole holder directly employed by the farm,AWU,Annual working unit (AWU),CY,Cyprus,2010,,8190,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,T,Total,FLF_D_RFAM_HLD,Sole holder directly employed by the farm,AWU,Annual working unit (AWU),CY,Cyprus,2013,,7390,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,T,Total,FLF_D_RFAM_HLD,Sole holder directly employed by the farm,AWU,Annual working unit (AWU),CY,Cyprus,2016,,7440,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,T,Total,FLF_D_RFAM_HLD,Sole holder directly employed by the farm,AWU,Annual working unit (AWU),CY,Cyprus,2020,,8200,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,T,Total,FLF_D_RFAM_HLD,Sole holder directly employed by the farm,AWU,Annual working unit (AWU),CY,Cyprus,2023,,5660,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,T,Total,FLF_D_RFAM_HLD,Sole holder directly employed by the farm,AWU,Annual working unit (AWU),CZ,Czechia,2010,,14220,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,T,Total,FLF_D_RFAM_HLD,Sole holder directly employed by the farm,AWU,Annual working unit (AWU),CZ,Czechia,2013,,16530,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,T,Total,FLF_D_RFAM_HLD,Sole holder directly employed by the farm,AWU,Annual working unit (AWU),CZ,Czechia,2016,,16930,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,T,Total,FLF_D_RFAM_HLD,Sole holder directly employed by the farm,AWU,Annual working unit (AWU),CZ,Czechia,2020,,15780,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,T,Total,FLF_D_RFAM_HLD,Sole holder directly employed by the farm,AWU,Annual working unit (AWU),CZ,Czechia,2023,,17330,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,T,Total,FLF_D_RFAM_HLD,Sole holder directly employed by the farm,AWU,Annual working unit (AWU),DE,Germany,2010,,204720,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,T,Total,FLF_D_RFAM_HLD,Sole holder directly employed by the farm,AWU,Annual working unit (AWU),DE,Germany,2013,,194490,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,T,Total,FLF_D_RFAM_HLD,Sole holder directly employed by the farm,AWU,Annual working unit (AWU),DE,Germany,2016,,186150,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,T,Total,FLF_D_RFAM_HLD,Sole holder directly employed by the farm,AWU,Annual working unit (AWU),DE,Germany,2020,,161570,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,T,Total,FLF_D_RFAM_HLD,Sole holder directly employed by the farm,AWU,Annual working unit (AWU),DE,Germany,2023,,151800,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,T,Total,FLF_D_RFAM_HLD,Sole holder directly employed by the farm,AWU,Annual working unit (AWU),DK,Denmark,2010,,22410,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,T,Total,FLF_D_RFAM_HLD,Sole holder directly employed by the farm,AWU,Annual working unit (AWU),DK,Denmark,2013,,20240,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,T,Total,FLF_D_RFAM_HLD,Sole holder directly employed by the farm,AWU,Annual working unit (AWU),DK,Denmark,2016,,18220,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,T,Total,FLF_D_RFAM_HLD,Sole holder directly employed by the farm,AWU,Annual working unit (AWU),DK,Denmark,2020,,16670,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,T,Total,FLF_D_RFAM_HLD,Sole holder directly employed by the farm,AWU,Annual working unit (AWU),DK,Denmark,2023,,14880,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,T,Total,FLF_D_RFAM_HLD,Sole holder directly employed by the farm,AWU,Annual working unit (AWU),EE,Estonia,2010,,7250,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,T,Total,FLF_D_RFAM_HLD,Sole holder directly employed by the farm,AWU,Annual working unit (AWU),EE,Estonia,2013,,5960,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,T,Total,FLF_D_RFAM_HLD,Sole holder directly employed by the farm,AWU,Annual working unit (AWU),EE,Estonia,2016,,5090,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,T,Total,FLF_D_RFAM_HLD,Sole holder directly employed by the farm,AWU,Annual working unit (AWU),EE,Estonia,2020,,2950,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,T,Total,FLF_D_RFAM_HLD,Sole holder directly employed by the farm,AWU,Annual working unit (AWU),EE,Estonia,2023,,2620,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,T,Total,FLF_D_RFAM_HLD,Sole holder directly employed by the farm,AWU,Annual working unit (AWU),EL,Greece,2010,,232440,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,T,Total,FLF_D_RFAM_HLD,Sole holder directly employed by the farm,AWU,Annual working unit (AWU),EL,Greece,2013,,250630,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,T,Total,FLF_D_RFAM_HLD,Sole holder directly employed by the farm,AWU,Annual working unit (AWU),EL,Greece,2016,,237930,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,T,Total,FLF_D_RFAM_HLD,Sole holder directly employed by the farm,AWU,Annual working unit (AWU),EL,Greece,2020,,200520,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,T,Total,FLF_D_RFAM_HLD,Sole holder directly employed by the farm,AWU,Annual working unit (AWU),EL,Greece,2023,,192830,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,T,Total,FLF_D_RFAM_HLD,Sole holder directly employed by the farm,AWU,Annual working unit (AWU),ES,Spain,2010,,330910,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,T,Total,FLF_D_RFAM_HLD,Sole holder directly employed by the farm,AWU,Annual working unit (AWU),ES,Spain,2013,,307150,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,T,Total,FLF_D_RFAM_HLD,Sole holder directly employed by the farm,AWU,Annual working unit (AWU),ES,Spain,2016,,301970,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,T,Total,FLF_D_RFAM_HLD,Sole holder directly employed by the farm,AWU,Annual working unit (AWU),ES,Spain,2020,,330870,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,T,Total,FLF_D_RFAM_HLD,Sole holder directly employed by the farm,AWU,Annual working unit (AWU),ES,Spain,2023,,326470,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,T,Total,FLF_D_RFAM_HLD,Sole holder directly employed by the farm,AWU,Annual working unit (AWU),EU,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2010,,4405640,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,T,Total,FLF_D_RFAM_HLD,Sole holder directly employed by the farm,AWU,Annual working unit (AWU),EU,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2013,,4189210,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,T,Total,FLF_D_RFAM_HLD,Sole holder directly employed by the farm,AWU,Annual working unit (AWU),EU,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2016,,4112780,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,T,Total,FLF_D_RFAM_HLD,Sole holder directly employed by the farm,AWU,Annual working unit (AWU),EU,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2020,,3480650,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,T,Total,FLF_D_RFAM_HLD,Sole holder directly employed by the farm,AWU,Annual working unit (AWU),EU,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2023,,3431490,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,T,Total,FLF_D_RFAM_HLD,Sole holder directly employed by the farm,AWU,Annual working unit (AWU),EU27_2020,European Union - 27 countries (from 2020),2010,,4378070,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,T,Total,FLF_D_RFAM_HLD,Sole holder directly employed by the farm,AWU,Annual working unit (AWU),EU27_2020,European Union - 27 countries (from 2020),2013,,4079120,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,T,Total,FLF_D_RFAM_HLD,Sole holder directly employed by the farm,AWU,Annual working unit (AWU),EU27_2020,European Union - 27 countries (from 2020),2016,,4005000,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,T,Total,FLF_D_RFAM_HLD,Sole holder directly employed by the farm,AWU,Annual working unit (AWU),EU27_2020,European Union - 27 countries (from 2020),2020,,3480650,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,T,Total,FLF_D_RFAM_HLD,Sole holder directly employed by the farm,AWU,Annual working unit (AWU),EU27_2020,European Union - 27 countries (from 2020),2023,,3431490,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,T,Total,FLF_D_RFAM_HLD,Sole holder directly employed by the farm,AWU,Annual working unit (AWU),FI,Finland,2010,,32840,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,T,Total,FLF_D_RFAM_HLD,Sole holder directly employed by the farm,AWU,Annual working unit (AWU),FI,Finland,2013,,28410,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,T,Total,FLF_D_RFAM_HLD,Sole holder directly employed by the farm,AWU,Annual working unit (AWU),FI,Finland,2016,,25560,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,T,Total,FLF_D_RFAM_HLD,Sole holder directly employed by the farm,AWU,Annual working unit (AWU),FI,Finland,2020,,23050,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,T,Total,FLF_D_RFAM_HLD,Sole holder directly employed by the farm,AWU,Annual working unit (AWU),FI,Finland,2023,,20550,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,T,Total,FLF_D_RFAM_HLD,Sole holder directly employed by the farm,AWU,Annual working unit (AWU),FR,France,2010,,272050,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,T,Total,FLF_D_RFAM_HLD,Sole holder directly employed by the farm,AWU,Annual working unit (AWU),FR,France,2013,,241810,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,T,Total,FLF_D_RFAM_HLD,Sole holder directly employed by the farm,AWU,Annual working unit (AWU),FR,France,2016,,239060,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,T,Total,FLF_D_RFAM_HLD,Sole holder directly employed by the farm,AWU,Annual working unit (AWU),FR,France,2020,,203430,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,T,Total,FLF_D_RFAM_HLD,Sole holder directly employed by the farm,AWU,Annual working unit (AWU),FR,France,2023,,181290,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,T,Total,FLF_D_RFAM_HLD,Sole holder directly employed by the farm,AWU,Annual working unit (AWU),HR,Croatia,2010,,85590,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,T,Total,FLF_D_RFAM_HLD,Sole holder directly employed by the farm,AWU,Annual working unit (AWU),HR,Croatia,2013,,74390,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,T,Total,FLF_D_RFAM_HLD,Sole holder directly employed by the farm,AWU,Annual working unit (AWU),HR,Croatia,2016,,69010,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,T,Total,FLF_D_RFAM_HLD,Sole holder directly employed by the farm,AWU,Annual working unit (AWU),HR,Croatia,2020,,68670,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,T,Total,FLF_D_RFAM_HLD,Sole holder directly employed by the farm,AWU,Annual working unit (AWU),HR,Croatia,2023,,69550,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,T,Total,FLF_D_RFAM_HLD,Sole holder directly employed by the farm,AWU,Annual working unit (AWU),HU,Hungary,2010,,202080,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,T,Total,FLF_D_RFAM_HLD,Sole holder directly employed by the farm,AWU,Annual working unit (AWU),HU,Hungary,2013,,187650,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,T,Total,FLF_D_RFAM_HLD,Sole holder directly employed by the farm,AWU,Annual working unit (AWU),HU,Hungary,2016,,171970,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,T,Total,FLF_D_RFAM_HLD,Sole holder directly employed by the farm,AWU,Annual working unit (AWU),HU,Hungary,2020,,94730,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,T,Total,FLF_D_RFAM_HLD,Sole holder directly employed by the farm,AWU,Annual working unit (AWU),HU,Hungary,2023,,73340,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,T,Total,FLF_D_RFAM_HLD,Sole holder directly employed by the farm,AWU,Annual working unit (AWU),IE,Ireland,2010,,102610,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,T,Total,FLF_D_RFAM_HLD,Sole holder directly employed by the farm,AWU,Annual working unit (AWU),IE,Ireland,2013,,102580,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,T,Total,FLF_D_RFAM_HLD,Sole holder directly employed by the farm,AWU,Annual working unit (AWU),IE,Ireland,2016,,101820,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,T,Total,FLF_D_RFAM_HLD,Sole holder directly employed by the farm,AWU,Annual working unit (AWU),IE,Ireland,2020,,91830,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,T,Total,FLF_D_RFAM_HLD,Sole holder directly employed by the farm,AWU,Annual working unit (AWU),IE,Ireland,2023,,93820,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,T,Total,FLF_D_RFAM_HLD,Sole holder directly employed by the farm,AWU,Annual working unit (AWU),IS,Iceland,2010,,1540,,,,,
