STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,training,Training,age,Age class,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,TOTAL,Total,Y35-44,From 35 to 44 years,PC,Percentage,FR,France,2013,,100.0,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,TOTAL,Total,Y35-44,From 35 to 44 years,PC,Percentage,HR,Croatia,2010,,100.0,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,TOTAL,Total,Y35-44,From 35 to 44 years,PC,Percentage,HR,Croatia,2013,,100.0,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,TOTAL,Total,Y35-44,From 35 to 44 years,PC,Percentage,HU,Hungary,2005,,100.0,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,TOTAL,Total,Y35-44,From 35 to 44 years,PC,Percentage,HU,Hungary,2010,,100.0,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,TOTAL,Total,Y35-44,From 35 to 44 years,PC,Percentage,HU,Hungary,2013,,100.0,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,TOTAL,Total,Y35-44,From 35 to 44 years,PC,Percentage,IE,Ireland,2005,,100.0,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,TOTAL,Total,Y35-44,From 35 to 44 years,PC,Percentage,IE,Ireland,2010,,100.0,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,TOTAL,Total,Y35-44,From 35 to 44 years,PC,Percentage,IE,Ireland,2013,,100.0,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,TOTAL,Total,Y35-44,From 35 to 44 years,PC,Percentage,IS,Iceland,2010,,100.0,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,TOTAL,Total,Y35-44,From 35 to 44 years,PC,Percentage,IT,Italy,2005,,100.0,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,TOTAL,Total,Y35-44,From 35 to 44 years,PC,Percentage,IT,Italy,2010,,100.0,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,TOTAL,Total,Y35-44,From 35 to 44 years,PC,Percentage,IT,Italy,2013,,100.0,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,TOTAL,Total,Y35-44,From 35 to 44 years,PC,Percentage,LT,Lithuania,2005,,100.0,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,TOTAL,Total,Y35-44,From 35 to 44 years,PC,Percentage,LT,Lithuania,2010,,100.0,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,TOTAL,Total,Y35-44,From 35 to 44 years,PC,Percentage,LT,Lithuania,2013,,100.0,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,TOTAL,Total,Y35-44,From 35 to 44 years,PC,Percentage,LU,Luxembourg,2005,,100.0,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,TOTAL,Total,Y35-44,From 35 to 44 years,PC,Percentage,LU,Luxembourg,2010,,100.0,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,TOTAL,Total,Y35-44,From 35 to 44 years,PC,Percentage,LU,Luxembourg,2013,,100.0,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,TOTAL,Total,Y35-44,From 35 to 44 years,PC,Percentage,LV,Latvia,2005,,100.0,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,TOTAL,Total,Y35-44,From 35 to 44 years,PC,Percentage,LV,Latvia,2010,,100.0,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,TOTAL,Total,Y35-44,From 35 to 44 years,PC,Percentage,LV,Latvia,2013,,100.0,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,TOTAL,Total,Y35-44,From 35 to 44 years,PC,Percentage,ME,Montenegro,2010,,100.0,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,TOTAL,Total,Y35-44,From 35 to 44 years,PC,Percentage,MK,North Macedonia,2013,,98.6,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,TOTAL,Total,Y35-44,From 35 to 44 years,PC,Percentage,MT,Malta,2005,,100.0,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,TOTAL,Total,Y35-44,From 35 to 44 years,PC,Percentage,MT,Malta,2010,,100.0,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,TOTAL,Total,Y35-44,From 35 to 44 years,PC,Percentage,MT,Malta,2013,,100.0,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,TOTAL,Total,Y35-44,From 35 to 44 years,PC,Percentage,NL,Netherlands,2005,,100.0,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,TOTAL,Total,Y35-44,From 35 to 44 years,PC,Percentage,NL,Netherlands,2010,,100.0,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,TOTAL,Total,Y35-44,From 35 to 44 years,PC,Percentage,NL,Netherlands,2013,,100.0,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,TOTAL,Total,Y35-44,From 35 to 44 years,PC,Percentage,NO,Norway,2005,,100.0,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,TOTAL,Total,Y35-44,From 35 to 44 years,PC,Percentage,NO,Norway,2010,,100.0,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,TOTAL,Total,Y35-44,From 35 to 44 years,PC,Percentage,NO,Norway,2013,,100.0,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,TOTAL,Total,Y35-44,From 35 to 44 years,PC,Percentage,PL,Poland,2005,,100.0,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,TOTAL,Total,Y35-44,From 35 to 44 years,PC,Percentage,PL,Poland,2010,,100.0,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,TOTAL,Total,Y35-44,From 35 to 44 years,PC,Percentage,PL,Poland,2013,,100.0,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,TOTAL,Total,Y35-44,From 35 to 44 years,PC,Percentage,PT,Portugal,2005,,100.0,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,TOTAL,Total,Y35-44,From 35 to 44 years,PC,Percentage,PT,Portugal,2010,,100.0,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,TOTAL,Total,Y35-44,From 35 to 44 years,PC,Percentage,PT,Portugal,2013,,100.0,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,TOTAL,Total,Y35-44,From 35 to 44 years,PC,Percentage,RO,Romania,2005,,100.0,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,TOTAL,Total,Y35-44,From 35 to 44 years,PC,Percentage,RO,Romania,2010,,100.0,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,TOTAL,Total,Y35-44,From 35 to 44 years,PC,Percentage,RO,Romania,2013,,100.0,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,TOTAL,Total,Y35-44,From 35 to 44 years,PC,Percentage,RS,Serbia,2010,,100.0,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,TOTAL,Total,Y35-44,From 35 to 44 years,PC,Percentage,SE,Sweden,2005,,100.0,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,TOTAL,Total,Y35-44,From 35 to 44 years,PC,Percentage,SE,Sweden,2010,,100.0,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,TOTAL,Total,Y35-44,From 35 to 44 years,PC,Percentage,SE,Sweden,2013,,100.0,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,TOTAL,Total,Y35-44,From 35 to 44 years,PC,Percentage,SI,Slovenia,2005,,100.0,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,TOTAL,Total,Y35-44,From 35 to 44 years,PC,Percentage,SI,Slovenia,2010,,100.0,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,TOTAL,Total,Y35-44,From 35 to 44 years,PC,Percentage,SI,Slovenia,2013,,100.0,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,TOTAL,Total,Y35-44,From 35 to 44 years,PC,Percentage,SK,Slovakia,2005,,100.0,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,TOTAL,Total,Y35-44,From 35 to 44 years,PC,Percentage,SK,Slovakia,2010,,100.0,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,TOTAL,Total,Y35-44,From 35 to 44 years,PC,Percentage,SK,Slovakia,2013,,100.0,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,TOTAL,Total,Y35-44,From 35 to 44 years,PC,Percentage,UK,United Kingdom,2005,,100.0,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,TOTAL,Total,Y35-44,From 35 to 44 years,PC,Percentage,UK,United Kingdom,2010,,100.0,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,TOTAL,Total,Y35-44,From 35 to 44 years,PC,Percentage,UK,United Kingdom,2013,,100.0,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,TOTAL,Total,Y_LT25,Less than 25 years,HLD,Holding,AT,Austria,2005,,1780,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,TOTAL,Total,Y_LT25,Less than 25 years,HLD,Holding,AT,Austria,2010,,1940,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,TOTAL,Total,Y_LT25,Less than 25 years,HLD,Holding,AT,Austria,2013,,1930,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,TOTAL,Total,Y_LT25,Less than 25 years,HLD,Holding,AT,Austria,2016,,2390,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,TOTAL,Total,Y_LT25,Less than 25 years,HLD,Holding,AT,Austria,2020,,1520,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,TOTAL,Total,Y_LT25,Less than 25 years,HLD,Holding,AT,Austria,2023,,1330,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,TOTAL,Total,Y_LT25,Less than 25 years,HLD,Holding,BE,Belgium,2005,,210,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,TOTAL,Total,Y_LT25,Less than 25 years,HLD,Holding,BE,Belgium,2010,,130,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,TOTAL,Total,Y_LT25,Less than 25 years,HLD,Holding,BE,Belgium,2013,,70,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,TOTAL,Total,Y_LT25,Less than 25 years,HLD,Holding,BE,Belgium,2016,,130,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,TOTAL,Total,Y_LT25,Less than 25 years,HLD,Holding,BE,Belgium,2020,,120,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,TOTAL,Total,Y_LT25,Less than 25 years,HLD,Holding,BE,Belgium,2023,,100,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,TOTAL,Total,Y_LT25,Less than 25 years,HLD,Holding,BG,Bulgaria,2005,,2060,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,TOTAL,Total,Y_LT25,Less than 25 years,HLD,Holding,BG,Bulgaria,2010,,4560,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,TOTAL,Total,Y_LT25,Less than 25 years,HLD,Holding,BG,Bulgaria,2013,,1990,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,TOTAL,Total,Y_LT25,Less than 25 years,HLD,Holding,BG,Bulgaria,2016,,2260,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,TOTAL,Total,Y_LT25,Less than 25 years,HLD,Holding,BG,Bulgaria,2020,,1600,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,TOTAL,Total,Y_LT25,Less than 25 years,HLD,Holding,BG,Bulgaria,2023,,1180,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,TOTAL,Total,Y_LT25,Less than 25 years,HLD,Holding,CH,Switzerland,2010,,280,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,TOTAL,Total,Y_LT25,Less than 25 years,HLD,Holding,CH,Switzerland,2016,,250,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,TOTAL,Total,Y_LT25,Less than 25 years,HLD,Holding,CH,Switzerland,2020,,220,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,TOTAL,Total,Y_LT25,Less than 25 years,HLD,Holding,CY,Cyprus,2005,,80,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,TOTAL,Total,Y_LT25,Less than 25 years,HLD,Holding,CY,Cyprus,2010,,50,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,TOTAL,Total,Y_LT25,Less than 25 years,HLD,Holding,CY,Cyprus,2013,,20,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,TOTAL,Total,Y_LT25,Less than 25 years,HLD,Holding,CY,Cyprus,2016,,30,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,TOTAL,Total,Y_LT25,Less than 25 years,HLD,Holding,CY,Cyprus,2020,,80,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,TOTAL,Total,Y_LT25,Less than 25 years,HLD,Holding,CY,Cyprus,2023,,30,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,TOTAL,Total,Y_LT25,Less than 25 years,HLD,Holding,CZ,Czechia,2005,,300,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,TOTAL,Total,Y_LT25,Less than 25 years,HLD,Holding,CZ,Czechia,2010,,260,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,TOTAL,Total,Y_LT25,Less than 25 years,HLD,Holding,CZ,Czechia,2013,,80,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,TOTAL,Total,Y_LT25,Less than 25 years,HLD,Holding,CZ,Czechia,2016,,100,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,TOTAL,Total,Y_LT25,Less than 25 years,HLD,Holding,CZ,Czechia,2020,,340,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,TOTAL,Total,Y_LT25,Less than 25 years,HLD,Holding,CZ,Czechia,2023,,610,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,TOTAL,Total,Y_LT25,Less than 25 years,HLD,Holding,DE,Germany,2005,,2330,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,TOTAL,Total,Y_LT25,Less than 25 years,HLD,Holding,DE,Germany,2010,,1740,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,TOTAL,Total,Y_LT25,Less than 25 years,HLD,Holding,DE,Germany,2013,,1840,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,TOTAL,Total,Y_LT25,Less than 25 years,HLD,Holding,DE,Germany,2016,,1710,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,TOTAL,Total,Y_LT25,Less than 25 years,HLD,Holding,DE,Germany,2020,,1370,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,TOTAL,Total,Y_LT25,Less than 25 years,HLD,Holding,DE,Germany,2023,,1240,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,TOTAL,Total,Y_LT25,Less than 25 years,HLD,Holding,DK,Denmark,2005,,130,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,TOTAL,Total,Y_LT25,Less than 25 years,HLD,Holding,DK,Denmark,2010,,60,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,TOTAL,Total,Y_LT25,Less than 25 years,HLD,Holding,DK,Denmark,2013,,10,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,TOTAL,Total,Y_LT25,Less than 25 years,HLD,Holding,DK,Denmark,2016,,40,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,TOTAL,Total,Y_LT25,Less than 25 years,HLD,Holding,DK,Denmark,2020,,200,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,TOTAL,Total,Y_LT25,Less than 25 years,HLD,Holding,DK,Denmark,2023,,2860,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,TOTAL,Total,Y_LT25,Less than 25 years,HLD,Holding,EE,Estonia,2005,,240,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,TOTAL,Total,Y_LT25,Less than 25 years,HLD,Holding,EE,Estonia,2010,,170,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,TOTAL,Total,Y_LT25,Less than 25 years,HLD,Holding,EE,Estonia,2013,,220,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,TOTAL,Total,Y_LT25,Less than 25 years,HLD,Holding,EE,Estonia,2016,,170,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,TOTAL,Total,Y_LT25,Less than 25 years,HLD,Holding,EE,Estonia,2020,,120,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,TOTAL,Total,Y_LT25,Less than 25 years,HLD,Holding,EE,Estonia,2023,,80,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,TOTAL,Total,Y_LT25,Less than 25 years,HLD,Holding,EL,Greece,2005,,4360,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,TOTAL,Total,Y_LT25,Less than 25 years,HLD,Holding,EL,Greece,2010,,6000,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,TOTAL,Total,Y_LT25,Less than 25 years,HLD,Holding,EL,Greece,2013,,3290,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,TOTAL,Total,Y_LT25,Less than 25 years,HLD,Holding,EL,Greece,2016,,2710,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,TOTAL,Total,Y_LT25,Less than 25 years,HLD,Holding,EL,Greece,2020,,1990,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,TOTAL,Total,Y_LT25,Less than 25 years,HLD,Holding,EL,Greece,2023,,2150,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,TOTAL,Total,Y_LT25,Less than 25 years,HLD,Holding,ES,Spain,2005,,5750,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,TOTAL,Total,Y_LT25,Less than 25 years,HLD,Holding,ES,Spain,2010,,3970,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,TOTAL,Total,Y_LT25,Less than 25 years,HLD,Holding,ES,Spain,2013,,1990,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,TOTAL,Total,Y_LT25,Less than 25 years,HLD,Holding,ES,Spain,2016,,2220,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,TOTAL,Total,Y_LT25,Less than 25 years,HLD,Holding,ES,Spain,2020,,4460,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,TOTAL,Total,Y_LT25,Less than 25 years,HLD,Holding,ES,Spain,2023,,4050,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,TOTAL,Total,Y_LT25,Less than 25 years,HLD,Holding,EU,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2005,,68180,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,TOTAL,Total,Y_LT25,Less than 25 years,HLD,Holding,EU,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2010,,95580,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,TOTAL,Total,Y_LT25,Less than 25 years,HLD,Holding,EU,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2013,,57500,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,TOTAL,Total,Y_LT25,Less than 25 years,HLD,Holding,EU,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2016,,48610,,,,,
